doc_id,gold,raw_text,pure_found_rating_token,pure_rating_gen_step,pure_rating_probs_json,pure_first_probs_json,digit_plus_found_rating_token,digit_plus_rating_gen_step,digit_plus_rating_probs_json,digit_plus_first_probs_json,digit_word_found_rating_token,digit_word_rating_gen_step,digit_word_rating_probs_json,digit_word_first_probs_json
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,4.666666666666667,"Based on the evaluation criteria, I would rate the summary a 4 out of 5 for coherence. The summary effectively conveys the main topic of the article, which is a crocodile attacking a dog in Puerto Vallarta marina, and it covers the key points of the article, including the dog belonging to the owner of a local bike shop and the video being viewed over 500,000 times. The summary is clear and concise, and it presents the information in a logical order. However, it lacks some detail and context, such as the fact that the crocodile was seen holding the dog for hours and that the dog was",1,13,"{""1"": 1.0864981049962807e-05, ""2"": 0.016802700236439705, ""3"": 0.46856018900871277, ""4"": 0.5146126747131348, ""5"": 1.3521687833417673e-05}","{""1"": 0.6859042048454285, ""2"": 0.04119174927473068, ""3"": 0.04216858372092247, ""4"": 0.20594578981399536, ""5"": 0.024789633229374886}",1,13,"{""1"": 1.0864981049962807e-05, ""2"": 0.016802700236439705, ""3"": 0.46856018900871277, ""4"": 0.5146126747131348, ""5"": 1.3521687833417673e-05}","{""1"": 0.6859042048454285, ""2"": 0.04119174927473068, ""3"": 0.04216858372092247, ""4"": 0.20594578981399536, ""5"": 0.024789633229374886}",1,13,"{""1"": 1.0864981049962807e-05, ""2"": 0.016802700236439705, ""3"": 0.46856018900871277, ""4"": 0.5146126747131348, ""5"": 1.3521687833417673e-05}","{""1"": 0.6856757402420044, ""2"": 0.041391074657440186, ""3"": 0.042247265577316284, ""4"": 0.20586974918842316, ""5"": 0.024816211313009262}"
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,4.666666666666667,"Based on the evaluation criteria, I would rate the summary a 3 out of 5 for coherence. The summary is brief and to the point, but it lacks context and detail. It does not provide any information about the location, the circumstances surrounding the incident, or the reactions of the people involved. The summary only presents a single sentence that summarizes the main event, but it does not provide any additional information to help the reader understand the context or significance of the event.",1,13,"{""1"": 0.002095412462949753, ""2"": 0.24988488852977753, ""3"": 0.45960864424705505, ""4"": 0.28761574625968933, ""5"": 0.0007953288732096553}","{""1"": 0.7590182423591614, ""2"": 0.04215700179338455, ""3"": 0.03157413750886917, ""4"": 0.1448611617088318, ""5"": 0.02238941565155983}",1,13,"{""1"": 0.002095412462949753, ""2"": 0.24988488852977753, ""3"": 0.45960864424705505, ""4"": 0.28761574625968933, ""5"": 0.0007953288732096553}","{""1"": 0.7590182423591614, ""2"": 0.04215700179338455, ""3"": 0.03157413750886917, ""4"": 0.1448611617088318, ""5"": 0.02238941565155983}",1,13,"{""1"": 0.002095412462949753, ""2"": 0.24988488852977753, ""3"": 0.45960864424705505, ""4"": 0.28761574625968933, ""5"": 0.0007953288732096553}","{""1"": 0.7588221430778503, ""2"": 0.0423651747405529, ""3"": 0.031631674617528915, ""4"": 0.1447712630033493, ""5"": 0.022409794852137566}"
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,3.6666666666666665,"Based on the evaluation criteria, I would rate the summary a 3 out of 5 for coherence.

The summary covers the main topic of the news article, which is the video of a crocodile swimming through a marina with a dead dog in its mouth. It also mentions the reaction of social media users to the video. However, the summary lacks some key details and context from the original article, such as the fact that the dog belonged to the owner of a local bike shop, and that the crocodile was seen holding onto its catch for hours.

The summary also jumps abruptly from describing the video to mentioning the reaction of social media",1,13,"{""1"": 4.9662316996546e-06, ""2"": 0.010334947146475315, ""3"": 0.5218635201454163, ""4"": 0.4677954316139221, ""5"": 1.161295813290053e-06}","{""1"": 0.5466316342353821, ""2"": 0.04851631447672844, ""3"": 0.05672132223844528, ""4"": 0.30663254857063293, ""5"": 0.04149820655584335}",1,13,"{""1"": 4.9662316996546e-06, ""2"": 0.010334947146475315, ""3"": 0.5218635201454163, ""4"": 0.4677954316139221, ""5"": 1.161295813290053e-06}","{""1"": 0.5466316342353821, ""2"": 0.04851631447672844, ""3"": 0.05672132223844528, ""4"": 0.30663254857063293, ""5"": 0.04149820655584335}",1,13,"{""1"": 4.9662316996546e-06, ""2"": 0.010334947146475315, ""3"": 0.5218635201454163, ""4"": 0.4677954316139221, ""5"": 1.161295813290053e-06}","{""1"": 0.546525776386261, ""2"": 0.0486484058201313, ""3"": 0.05677169933915138, ""4"": 0.30653342604637146, ""5"": 0.041520725935697556}"
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,4.333333333333333,"Based on the evaluation criteria, I would rate the summary a 4 out of 5 for coherence. The summary effectively conveys the main topic of the article, which is the incident of a crocodile attacking a dog in a marina in Puerto Vallarta, Mexico. The summary also includes the key points of the article, such as the fact that the dog was lifeless in the crocodile's mouth and that the incident was witnessed by a tourist, Tim Weston.

The summary is well-structured and easy to follow, with each sentence building on the previous one to create a clear and logical narrative. The language is concise and clear",1,13,"{""1"": 4.6955398147474625e-07, ""2"": 0.0002713482244871557, ""3"": 0.06850438565015793, ""4"": 0.9310125112533569, ""5"": 0.00021132620167918503}","{""1"": 0.2176743596792221, ""2"": 0.05011148378252983, ""3"": 0.0921691283583641, ""4"": 0.6010181903839111, ""5"": 0.03902686387300491}",1,13,"{""1"": 4.6955398147474625e-07, ""2"": 0.0002713482244871557, ""3"": 0.06850438565015793, ""4"": 0.9310125112533569, ""5"": 0.00021132620167918503}","{""1"": 0.2176743596792221, ""2"": 0.05011148378252983, ""3"": 0.0921691283583641, ""4"": 0.6010181903839111, ""5"": 0.03902686387300491}",1,13,"{""1"": 4.69554890969448e-07, ""2"": 0.0002713482244871557, ""3"": 0.06850438565015793, ""4"": 0.9310125112533569, ""5"": 0.00021132620167918503}","{""1"": 0.21767422556877136, ""2"": 0.050167012959718704, ""3"": 0.09219685196876526, ""4"": 0.6009238362312317, ""5"": 0.03903815150260925}"
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,4.0,"Based on the evaluation criteria, I would rate the summary a 4 out of 5 for coherence. The summary effectively conveys the main topic and key points of the news article, including the shocking incident of a crocodile attacking a pet dog in a public marina, the location, and the reaction of the witness. The summary presents the information in a clear and logical order, starting with the description of the video and then providing additional context and details.

The only area for improvement is that the summary could benefit from a bit more depth and elaboration on the context and background information about the crocodiles in Puerto Vallarta and the",1,13,"{""1"": 2.6599272473504243e-07, ""2"": 7.850902329664677e-05, ""3"": 0.027517808601260185, ""4"": 0.9700361490249634, ""5"": 0.0023672012612223625}","{""1"": 0.3403662145137787, ""2"": 0.05138761177659035, ""3"": 0.07714194059371948, ""4"": 0.49522989988327026, ""5"": 0.03587433323264122}",1,13,"{""1"": 2.6599272473504243e-07, ""2"": 7.850902329664677e-05, ""3"": 0.027517808601260185, ""4"": 0.9700361490249634, ""5"": 0.0023672012612223625}","{""1"": 0.3403662145137787, ""2"": 0.05138761177659035, ""3"": 0.07714194059371948, ""4"": 0.49522989988327026, ""5"": 0.03587433323264122}",1,13,"{""1"": 2.6599349212119705e-07, ""2"": 7.850902329664677e-05, ""3"": 0.027517808601260185, ""4"": 0.9700361490249634, ""5"": 0.0023672012612223625}","{""1"": 0.3403470814228058, ""2"": 0.051516905426979065, ""3"": 0.07719795405864716, ""4"": 0.49504438042640686, ""5"": 0.035893674939870834}"
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,5.0,"Based on the evaluation criteria, I would rate the summary a 4 out of 5 for coherence. The summary effectively conveys the main topic of the article, which is the video of a crocodile swimming through a public marina with a dead pet dog, and it presents the key points in a clear and logical order. The summary covers the main points of the article, including the location of the incident, the reaction of the witness, and the fact that the video has been viewed millions of times online. The only reason I wouldn't give it a perfect score is that the summary is a bit brief and doesn't provide as much",1,13,"{""1"": 9.00130601166893e-07, ""2"": 0.0009567427914589643, ""3"": 0.15594904124736786, ""4"": 0.8430525660514832, ""5"": 4.0743023419054225e-05}","{""1"": 0.5737172365188599, ""2"": 0.044240325689315796, ""3"": 0.05253668501973152, ""4"": 0.2976405918598175, ""5"": 0.031865112483501434}",1,13,"{""1"": 9.00130601166893e-07, ""2"": 0.0009567427914589643, ""3"": 0.15594904124736786, ""4"": 0.8430525660514832, ""5"": 4.0743023419054225e-05}","{""1"": 0.5737172365188599, ""2"": 0.044240325689315796, ""3"": 0.05253668501973152, ""4"": 0.2976405918598175, ""5"": 0.031865112483501434}",1,13,"{""1"": 9.00130601166893e-07, ""2"": 0.0009567427914589643, ""3"": 0.15594904124736786, ""4"": 0.8430525660514832, ""5"": 4.0743023419054225e-05}","{""1"": 0.5735810399055481, ""2"": 0.04441411420702934, ""3"": 0.052603814750909805, ""4"": 0.29751884937286377, ""5"": 0.031882163137197495}"
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,4.333333333333333,"Based on the evaluation criteria, I would rate the summary a 4 out of 5 for coherence. The summary effectively conveys the main topic and key points of the news article, including the location, the presence of a large crocodile, and the fact that it had a dead dog in its mouth. The summary is also well-organized and easy to follow, with a clear and logical structure.

However, the summary could be improved by including more details from the original article, such as the fact that the dog was curious and wandered too close to the water's edge, or the reactions of the people who witnessed the event. Additionally",1,13,"{""1"": 2.0221128579578362e-05, ""2"": 0.02149290405213833, ""3"": 0.48159223794937134, ""4"": 0.4968796372413635, ""5"": 1.5027067092887592e-05}","{""1"": 0.4892041087150574, ""2"": 0.05237371101975441, ""3"": 0.062195319682359695, ""4"": 0.35790935158729553, ""5"": 0.03831742703914642}",1,13,"{""1"": 2.0221128579578362e-05, ""2"": 0.02149290405213833, ""3"": 0.48159223794937134, ""4"": 0.4968796372413635, ""5"": 1.5027067092887592e-05}","{""1"": 0.4892041087150574, ""2"": 0.05237371101975441, ""3"": 0.062195319682359695, ""4"": 0.35790935158729553, ""5"": 0.03831742703914642}",1,13,"{""1"": 2.0221128579578362e-05, ""2"": 0.02149290405213833, ""3"": 0.48159223794937134, ""4"": 0.4968796372413635, ""5"": 1.5027067092887592e-05}","{""1"": 0.4891536235809326, ""2"": 0.052470289170742035, ""3"": 0.062229011207818985, ""4"": 0.3578164577484131, ""5"": 0.038330648094415665}"
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,3.3333333333333335,"Based on the evaluation criteria, I would rate the summary a 4 out of 5 for coherence. The summary effectively conveys the main topic of the article, which is the incident of a crocodile attacking a dog in a marina in Puerto Vallarta, Mexico. The summary also covers the key points, including the fact that the dog was attacked by a large crocodile, the dog's owner was a bike shop owner, and the incident was captured on video.

The summary is well-structured and easy to follow, with each sentence building on the previous one to create a clear and logical narrative. The language is simple and concise",1,13,"{""1"": 9.319483638137172e-07, ""2"": 0.0011401295196264982, ""3"": 0.20410647988319397, ""4"": 0.7947414517402649, ""5"": 1.100414647225989e-05}","{""1"": 0.31009575724601746, ""2"": 0.04983692616224289, ""3"": 0.08611048012971878, ""4"": 0.5033351182937622, ""5"": 0.050621744245290756}",1,13,"{""1"": 9.319483638137172e-07, ""2"": 0.0011401295196264982, ""3"": 0.20410647988319397, ""4"": 0.7947414517402649, ""5"": 1.100414647225989e-05}","{""1"": 0.31009575724601746, ""2"": 0.04983692616224289, ""3"": 0.08611048012971878, ""4"": 0.5033351182937622, ""5"": 0.050621744245290756}",1,13,"{""1"": 9.319501828031207e-07, ""2"": 0.0011401295196264982, ""3"": 0.20410647988319397, ""4"": 0.7947414517402649, ""5"": 1.100414647225989e-05}","{""1"": 0.31007999181747437, ""2"": 0.04990658909082413, ""3"": 0.08614339679479599, ""4"": 0.5032327175140381, ""5"": 0.050637319684028625}"
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,2.3333333333333335,"Based on the evaluation criteria, I would rate the summary a 3 out of 5 for coherence.

The summary covers the main topic of the news article, which is the video of a crocodile swimming through a marina with a dead dog in its jaws. However, the summary lacks a clear and logical structure, and the sentences do not build upon each other to create a coherent body of information.

The summary jumps abruptly from describing the scene to stating that Tim Weston was on holiday in Puerto Vallarta, and then back to describing the scene again. The summary also fails to provide context about the significance of the event, such as the",1,13,"{""1"": 0.00018354451458435506, ""2"": 0.23532134294509888, ""3"": 0.713603138923645, ""4"": 0.050891805440187454, ""5"": 2.0506713838130963e-07}","{""1"": 0.5029556155204773, ""2"": 0.05643005669116974, ""3"": 0.06913955509662628, ""4"": 0.33504071831703186, ""5"": 0.03643398731946945}",1,13,"{""1"": 0.00018354451458435506, ""2"": 0.23532134294509888, ""3"": 0.713603138923645, ""4"": 0.050891805440187454, ""5"": 2.0506713838130963e-07}","{""1"": 0.5029556155204773, ""2"": 0.05643005669116974, ""3"": 0.06913955509662628, ""4"": 0.33504071831703186, ""5"": 0.03643398731946945}",1,13,"{""1"": 0.00018354451458435506, ""2"": 0.23532134294509888, ""3"": 0.713603138923645, ""4"": 0.050891805440187454, ""5"": 2.0506713838130963e-07}","{""1"": 0.502874493598938, ""2"": 0.056532762944698334, ""3"": 0.06918181478977203, ""4"": 0.33496105670928955, ""5"": 0.0364498607814312}"
dm-test-3785743303ddb8b594be7c449a37458b99e83812,2.0,"Based on the evaluation criteria, I would rate the summary a 3 out of 5 for coherence.

The summary covers the main topic of Steve Bruce's efforts to keep Hull City in the Premier League, but it lacks a clear and logical structure. The sentences are disconnected and do not build upon each other to create a coherent body of information. The summary jumps abruptly from discussing Bruce's hopes for the team to mentioning the performance against Southampton, and then to mentioning the injuries to key players. The information is presented in a fragmented manner, making it difficult to follow the main points.",1,13,"{""1"": 0.0001257719995919615, ""2"": 0.4248411953449249, ""3"": 0.571686327457428, ""4"": 0.003346668789163232, ""5"": 1.5889579429995138e-08}","{""1"": 0.5873532295227051, ""2"": 0.08201289176940918, ""3"": 0.07237612456083298, ""4"": 0.23363298177719116, ""5"": 0.024624736979603767}",1,13,"{""1"": 0.0001257719995919615, ""2"": 0.4248411953449249, ""3"": 0.571686327457428, ""4"": 0.003346668789163232, ""5"": 1.5889579429995138e-08}","{""1"": 0.5873532295227051, ""2"": 0.08201289176940918, ""3"": 0.07237612456083298, ""4"": 0.23363298177719116, ""5"": 0.024624736979603767}",1,13,"{""1"": 0.0001257719995919615, ""2"": 0.4248411953449249, ""3"": 0.571686327457428, ""4"": 0.003346668789163232, ""5"": 1.5889579429995138e-08}","{""1"": 0.5872246623039246, ""2"": 0.08212436735630035, ""3"": 0.07241550087928772, ""4"": 0.23359429836273193, ""5"": 0.024641189724206924}"
dm-test-3785743303ddb8b594be7c449a37458b99e83812,1.6666666666666667,"Based on the evaluation criteria, I would rate the summary a 4 out of 5 for coherence. The summary effectively conveys the main topic of the article, which is Steve Bruce's confidence in keeping Hull City in the Premier League despite a recent defeat. The summary also covers the key points, including Hull's performance against Southampton and Bruce's comments on the team's chances of avoiding relegation.

The summary is well-structured and easy to follow, with a clear and logical order of information. The sentences are concise and relevant, and the summary effectively conveys the main points of the article without including unnecessary details. The only area for",1,13,"{""1"": 4.55708641311503e-06, ""2"": 0.00484369695186615, ""3"": 0.30918142199516296, ""4"": 0.68594890832901, ""5"": 2.1403586288215593e-05}","{""1"": 0.22254694998264313, ""2"": 0.07691016793251038, ""3"": 0.12099668383598328, ""4"": 0.559482991695404, ""5"": 0.020063217729330063}",1,13,"{""1"": 4.55708641311503e-06, ""2"": 0.00484369695186615, ""3"": 0.30918142199516296, ""4"": 0.68594890832901, ""5"": 2.1403586288215593e-05}","{""1"": 0.22254694998264313, ""2"": 0.07691016793251038, ""3"": 0.12099668383598328, ""4"": 0.559482991695404, ""5"": 0.020063217729330063}",1,13,"{""1"": 4.55708641311503e-06, ""2"": 0.00484369695186615, ""3"": 0.30918142199516296, ""4"": 0.68594890832901, ""5"": 2.1403586288215593e-05}","{""1"": 0.222536101937294, ""2"": 0.07697436213493347, ""3"": 0.12102194130420685, ""4"": 0.5593980550765991, ""5"": 0.02006954699754715}"
dm-test-3785743303ddb8b594be7c449a37458b99e83812,3.3333333333333335,"Based on the evaluation criteria, I would rate the summary a 3 out of 5 for coherence.

The summary covers the main topic of Hull City's struggles to stay in the Premier League and Steve Bruce's confidence in keeping them up. However, it lacks some key details and context from the original article. For example, it doesn't mention the specific reasons for Hull City's struggles, such as the long-term injuries to key players, or the team's previous achievements and expectations. The summary also doesn't provide a clear and logical structure, jumping abruptly from the defeat to the remaining fixtures and Bruce's confidence. Overall, while the summary",1,13,"{""1"": 2.8201424356666394e-05, ""2"": 0.0281590037047863, ""3"": 0.5313214063644409, ""4"": 0.44048094749450684, ""5"": 1.0374724297435023e-05}","{""1"": 0.4088331162929535, ""2"": 0.07216332852840424, ""3"": 0.09122300148010254, ""4"": 0.39625462889671326, ""5"": 0.03152582421898842}",1,13,"{""1"": 2.8201424356666394e-05, ""2"": 0.0281590037047863, ""3"": 0.5313214063644409, ""4"": 0.44048094749450684, ""5"": 1.0374724297435023e-05}","{""1"": 0.4088331162929535, ""2"": 0.07216332852840424, ""3"": 0.09122300148010254, ""4"": 0.39625462889671326, ""5"": 0.03152582421898842}",1,13,"{""1"": 2.8201424356666394e-05, ""2"": 0.0281590037047863, ""3"": 0.5313214063644409, ""4"": 0.44048094749450684, ""5"": 1.0374724297435023e-05}","{""1"": 0.40877068042755127, ""2"": 0.07224953919649124, ""3"": 0.0912567526102066, ""4"": 0.3961828052997589, ""5"": 0.031540196388959885}"
dm-test-3785743303ddb8b594be7c449a37458b99e83812,3.0,"Based on the evaluation criteria, I would rate the summary a 3 out of 5 for coherence.

The summary covers the main topic of Hull City's struggles in the Premier League and Steve Bruce's confidence in keeping them in the league. It also mentions the recent 2-0 defeat to Southampton and the return of key players Mohamed Diame and James Chester. However, the summary lacks a clear logical order and does not build cohesively from sentence to sentence. The information is presented in a fragmented manner, with no clear connection between the different points. Additionally, the summary does not provide any context about the team's expectations, injuries",1,13,"{""1"": 5.992601654725149e-05, ""2"": 0.10666898638010025, ""3"": 0.8005951642990112, ""4"": 0.09267561882734299, ""5"": 2.5867007025226485e-07}","{""1"": 0.6171532273292542, ""2"": 0.0630461722612381, ""3"": 0.058308180421590805, ""4"": 0.23793376982212067, ""5"": 0.023558633401989937}",1,13,"{""1"": 5.992601654725149e-05, ""2"": 0.10666898638010025, ""3"": 0.8005951642990112, ""4"": 0.09267561882734299, ""5"": 2.5867007025226485e-07}","{""1"": 0.6171532273292542, ""2"": 0.0630461722612381, ""3"": 0.058308180421590805, ""4"": 0.23793376982212067, ""5"": 0.023558633401989937}",1,13,"{""1"": 5.992601654725149e-05, ""2"": 0.10666898638010025, ""3"": 0.8005951642990112, ""4"": 0.09267561882734299, ""5"": 2.5867007025226485e-07}","{""1"": 0.6170142292976379, ""2"": 0.06317543983459473, ""3"": 0.05835511162877083, ""4"": 0.23788152635097504, ""5"": 0.023573730140924454}"
dm-test-3785743303ddb8b594be7c449a37458b99e83812,2.6666666666666665,"Based on the evaluation criteria, I would rate the summary a 3 out of 5 for coherence.

The summary covers the main topic of Hull City's loss to Southampton and Steve Bruce's confidence in keeping the team in the Premier League. However, the summary lacks detail and context, and does not provide a clear and logical structure. The summary jumps abruptly from the match result to Bruce's confidence, without providing any explanation or supporting information. Additionally, the summary does not mention the key points mentioned in the original article, such as the team's struggles due to long-term injuries and the upcoming challenging fixtures. Overall, the summary could be improved",1,13,"{""1"": 0.0012135771103203297, ""2"": 0.48200151324272156, ""3"": 0.48959189653396606, ""4"": 0.02719266340136528, ""5"": 3.592730877244321e-07}","{""1"": 0.6204645037651062, ""2"": 0.0707104504108429, ""3"": 0.05506935343146324, ""4"": 0.23185065388679504, ""5"": 0.021905075758695602}",1,13,"{""1"": 0.0012135771103203297, ""2"": 0.48200151324272156, ""3"": 0.48959189653396606, ""4"": 0.02719266340136528, ""5"": 3.592730877244321e-07}","{""1"": 0.6204645037651062, ""2"": 0.0707104504108429, ""3"": 0.05506935343146324, ""4"": 0.23185065388679504, ""5"": 0.021905075758695602}",1,13,"{""1"": 0.0012135771103203297, ""2"": 0.48200151324272156, ""3"": 0.48959189653396606, ""4"": 0.02719266340136528, ""5"": 3.592730877244321e-07}","{""1"": 0.6203362345695496, ""2"": 0.07083863765001297, ""3"": 0.055108293890953064, ""4"": 0.2317969650030136, ""5"": 0.02191985212266445}"
dm-test-3785743303ddb8b594be7c449a37458b99e83812,3.3333333333333335,"Based on the evaluation criteria, I would rate the summary a 3 out of 5 for coherence.

The summary covers the main topic of Steve Bruce's confidence in keeping Hull City in the Premier League, and it mentions the recent match against Southampton. However, the summary lacks detail and context, and it does not provide a clear and logical structure. The sentences are short and disconnected, and they do not build upon each other to create a coherent body of information.

The summary could be improved by providing more context about Hull City's current position in the league, their recent performances, and the challenges they face in their remaining games. Additionally,",1,13,"{""1"": 5.132012302055955e-05, ""2"": 0.05540681630373001, ""3"": 0.6542258858680725, ""4"": 0.29031097888946533, ""5"": 5.002601028536446e-06}","{""1"": 0.6572044491767883, ""2"": 0.059248775243759155, ""3"": 0.04760773107409477, ""4"": 0.2100551575422287, ""5"": 0.025883873924613}",1,13,"{""1"": 5.132012302055955e-05, ""2"": 0.05540681630373001, ""3"": 0.6542258858680725, ""4"": 0.29031097888946533, ""5"": 5.002601028536446e-06}","{""1"": 0.6572044491767883, ""2"": 0.059248775243759155, ""3"": 0.04760773107409477, ""4"": 0.2100551575422287, ""5"": 0.025883873924613}",1,13,"{""1"": 5.132012302055955e-05, ""2"": 0.05540681630373001, ""3"": 0.6542258858680725, ""4"": 0.29031097888946533, ""5"": 5.002601028536446e-06}","{""1"": 0.6570287942886353, ""2"": 0.05939766764640808, ""3"": 0.04766441509127617, ""4"": 0.21000543236732483, ""5"": 0.025903671979904175}"
dm-test-3785743303ddb8b594be7c449a37458b99e83812,4.0,"Based on the evaluation criteria, I would rate the summary a 4 out of 5 for coherence. The summary effectively conveys the main topic of the article, which is Steve Bruce's confidence in keeping Hull City in the Premier League despite a recent defeat. The summary also covers the key points, including Bruce's initial target of 10 wins, the team's current struggles, and his hopes for the remaining games.

The summary is well-structured and easy to follow, with each sentence building on the previous one to create a coherent narrative. The language is clear and concise, and the summary effectively conveys the main ideas and themes of",1,13,"{""1"": 5.233028332440881e-06, ""2"": 0.004264649003744125, ""3"": 0.2557268440723419, ""4"": 0.7399701476097107, ""5"": 3.30737566400785e-05}","{""1"": 0.1295279711484909, ""2"": 0.06615641713142395, ""3"": 0.1295279711484909, ""4"": 0.6577973365783691, ""5"": 0.01699037477374077}",1,13,"{""1"": 5.233028332440881e-06, ""2"": 0.004264649003744125, ""3"": 0.2557268440723419, ""4"": 0.7399701476097107, ""5"": 3.30737566400785e-05}","{""1"": 0.1295279711484909, ""2"": 0.06615641713142395, ""3"": 0.1295279711484909, ""4"": 0.6577973365783691, ""5"": 0.01699037477374077}",1,13,"{""1"": 5.233028332440881e-06, ""2"": 0.004264649003744125, ""3"": 0.2557268440723419, ""4"": 0.7399701476097107, ""5"": 3.30737566400785e-05}","{""1"": 0.12953010201454163, ""2"": 0.06619498878717422, ""3"": 0.1295459270477295, ""4"": 0.6577340960502625, ""5"": 0.016994865611195564}"
dm-test-3785743303ddb8b594be7c449a37458b99e83812,3.6666666666666665,"Based on the evaluation criteria, I would rate the summary a 3 out of 5 for coherence. The summary covers the main topic of Hull City's loss to Southampton and their precarious position in the Premier League, but it lacks detail and context. The summary does not provide a clear and logical structure, and it does not build from sentence to sentence to create a coherent body of information. The summary is more of a brief summary of the main points rather than a well-organized and well-structured summary.",1,13,"{""1"": 0.0003195740282535553, ""2"": 0.22983431816101074, ""3"": 0.6755205988883972, ""4"": 0.09432380646467209, ""5"": 1.7302032802035683e-06}","{""1"": 0.6544813513755798, ""2"": 0.06280867010354996, ""3"": 0.04968574643135071, ""4"": 0.20918481051921844, ""5"": 0.02383948303759098}",1,13,"{""1"": 0.0003195740282535553, ""2"": 0.22983431816101074, ""3"": 0.6755205988883972, ""4"": 0.09432380646467209, ""5"": 1.7302032802035683e-06}","{""1"": 0.6544813513755798, ""2"": 0.06280867010354996, ""3"": 0.04968574643135071, ""4"": 0.20918481051921844, ""5"": 0.02383948303759098}",1,13,"{""1"": 0.0003195740282535553, ""2"": 0.22983431816101074, ""3"": 0.6755205988883972, ""4"": 0.09432380646467209, ""5"": 1.7302032802035683e-06}","{""1"": 0.6543331742286682, ""2"": 0.06294170022010803, ""3"": 0.04973175749182701, ""4"": 0.2091374397277832, ""5"": 0.023855961859226227}"
dm-test-3785743303ddb8b594be7c449a37458b99e83812,4.333333333333333,"Based on the evaluation criteria, I would rate the summary a 3 out of 5 for coherence. The summary does cover the main topic of Hull City's struggles and Steve Bruce's confidence in avoiding relegation, but it lacks a clear and logical structure. The summary jumps abruptly from stating the team's position to quoting Steve Bruce's statement without providing any context or connecting the two ideas. Additionally, the summary does not provide any information about the team's recent performance, the challenges they face, or the reasons behind their struggles, which makes it difficult to understand the situation. Overall, the summary could be improved by providing more context and a",1,13,"{""1"": 0.0023295681457966566, ""2"": 0.3511831760406494, ""3"": 0.4725686013698578, ""4"": 0.17384830117225647, ""5"": 7.034686132101342e-05}","{""1"": 0.5143718123435974, ""2"": 0.08012367784976959, ""3"": 0.0764545425772667, ""4"": 0.3071454167366028, ""5"": 0.0219045951962471}",1,13,"{""1"": 0.0023295681457966566, ""2"": 0.3511831760406494, ""3"": 0.4725686013698578, ""4"": 0.17384830117225647, ""5"": 7.034686132101342e-05}","{""1"": 0.5143718123435974, ""2"": 0.08012367784976959, ""3"": 0.0764545425772667, ""4"": 0.3071454167366028, ""5"": 0.0219045951962471}",1,13,"{""1"": 0.0023295681457966566, ""2"": 0.3511831760406494, ""3"": 0.4725686013698578, ""4"": 0.17384830117225647, ""5"": 7.034686132101342e-05}","{""1"": 0.5142856240272522, ""2"": 0.08021880686283112, ""3"": 0.07649379968643188, ""4"": 0.3070834279060364, ""5"": 0.021918348968029022}"
dm-test-3785743303ddb8b594be7c449a37458b99e83812,4.333333333333333,"Based on the evaluation criteria, I would rate the summary a 3 out of 5 for coherence. The summary covers the main topic of Hull City's loss to Southampton and their precarious position in the Premier League, but it lacks detail and context. The summary does not provide a clear and logical structure, and it does not build upon the information presented. It simply states the main points without providing any additional insight or analysis.",1,13,"{""1"": 0.00040923451888374984, ""2"": 0.29895204305648804, ""3"": 0.6328814625740051, ""4"": 0.06775566935539246, ""5"": 1.5711195828771451e-06}","{""1"": 0.6330810189247131, ""2"": 0.0646732971072197, ""3"": 0.05196645110845566, ""4"": 0.2257319986820221, ""5"": 0.024547213688492775}",1,13,"{""1"": 0.00040923451888374984, ""2"": 0.29895204305648804, ""3"": 0.6328814625740051, ""4"": 0.06775566935539246, ""5"": 1.5711195828771451e-06}","{""1"": 0.6330810189247131, ""2"": 0.0646732971072197, ""3"": 0.05196645110845566, ""4"": 0.2257319986820221, ""5"": 0.024547213688492775}",1,13,"{""1"": 0.00040923451888374984, ""2"": 0.29895204305648804, ""3"": 0.6328814625740051, ""4"": 0.06775566935539246, ""5"": 1.5711195828771451e-06}","{""1"": 0.6329385042190552, ""2"": 0.06480392813682556, ""3"": 0.052011072635650635, ""4"": 0.22568289935588837, ""5"": 0.024563604965806007}"
