doc_id,gold,raw_text,pure_found_rating_token,pure_rating_gen_step,pure_rating_probs_json,pure_first_probs_json,digit_plus_found_rating_token,digit_plus_rating_gen_step,digit_plus_rating_probs_json,digit_plus_first_probs_json,digit_word_found_rating_token,digit_word_rating_gen_step,digit_word_rating_probs_json,digit_word_first_probs_json
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,2.3333333333333335,"Based on the evaluation criteria, I would rate the summary a 3 out of 5 in terms of relevance. The summary does cover some of the main points of the article, such as the fact that the miniseries is being remade and LeVar Burton's involvement. However, it lacks important details and context, such as the significance of the original miniseries, the plot of the new version, and the historical context of the story. Additionally, the summary contains some redundant information, such as the repeated use of the phrase ""Roots"" and the mention of Alex Haley's novel without providing more context about its significance.",1,13,"{""1"": 0.001012838794849813, ""2"": 0.31329086422920227, ""3"": 0.5945215821266174, ""4"": 0.09117284417152405, ""5"": 1.8224830000690417e-06}","{""1"": 0.9099030494689941, ""2"": 0.01257974561303854, ""3"": 0.004849923774600029, ""4"": 0.06388521194458008, ""5"": 0.008782077580690384}",1,13,"{""1"": 0.001012838794849813, ""2"": 0.31329086422920227, ""3"": 0.5945215821266174, ""4"": 0.09117284417152405, ""5"": 1.8224830000690417e-06}","{""1"": 0.9099030494689941, ""2"": 0.01257974561303854, ""3"": 0.004849923774600029, ""4"": 0.06388521194458008, ""5"": 0.008782077580690384}",1,13,"{""1"": 0.001012838794849813, ""2"": 0.31329086422920227, ""3"": 0.5945215821266174, ""4"": 0.09117284417152405, ""5"": 1.8224830000690417e-06}","{""1"": 0.9097087383270264, ""2"": 0.012719392776489258, ""3"": 0.00489751435816288, ""4"": 0.06388071924448013, ""5"": 0.008793685585260391}"
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,3.0,"Based on the evaluation criteria, I would rate the summary a 4 out of 5 in terms of relevance. The summary effectively selects the most important information from the source document, including the main topic of the article (the remake of the miniseries ""Roots""), the networks involved, and the involvement of LeVar Burton. The summary also mentions the consultation with scholars in African and African-American history, which is a key aspect of the remake's authenticity.

However, the summary could be improved by including more specific details about the remake, such as the fact that it will air in 2016, the involvement of other producers,",1,13,"{""1"": 5.894167998121702e-07, ""2"": 0.0001442255306756124, ""3"": 0.04531431570649147, ""4"": 0.9538419842720032, ""5"": 0.0006988969398662448}","{""1"": 0.5006320476531982, ""2"": 0.030065292492508888, ""3"": 0.02341487444937229, ""4"": 0.42821332812309265, ""5"": 0.01767447404563427}",1,13,"{""1"": 5.894167998121702e-07, ""2"": 0.0001442255306756124, ""3"": 0.04531431570649147, ""4"": 0.9538419842720032, ""5"": 0.0006988969398662448}","{""1"": 0.5006320476531982, ""2"": 0.030065292492508888, ""3"": 0.02341487444937229, ""4"": 0.42821332812309265, ""5"": 0.01767447404563427}",1,13,"{""1"": 5.894184482713172e-07, ""2"": 0.0001442255306756124, ""3"": 0.04531431570649147, ""4"": 0.9538419842720032, ""5"": 0.0006988969398662448}","{""1"": 0.5006378293037415, ""2"": 0.030120279639959335, ""3"": 0.023445308208465576, ""4"": 0.42811691761016846, ""5"": 0.017679665237665176}"
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,5.0,"Based on the evaluation criteria, I would rate the summary as follows:

Relevance: 3

The summary covers some of the main points of the article, including the alleged incident of sexual harassment and the fact that the complainant, Christopher Lawler, was ignored by palace officials for months before reporting the incident to the police. However, the summary lacks some important details, such as the specific circumstances of the incident, the identity of the alleged perpetrator, and the response of the palace officials. Additionally, the summary does not mention the alleged VIP paedophile ring or the fact that Lawler was a former police officer. Overall, the summary",1,18,"{""1"": 7.796531281201169e-05, ""2"": 0.11686375737190247, ""3"": 0.6317594647407532, ""4"": 0.2512965500354767, ""5"": 2.2465349047706695e-06}","{""1"": 0.4569673538208008, ""2"": 0.03870086371898651, ""3"": 0.03523753955960274, ""4"": 0.4429079294204712, ""5"": 0.026186315342783928}",1,18,"{""1"": 7.796531281201169e-05, ""2"": 0.11686375737190247, ""3"": 0.6317594647407532, ""4"": 0.2512965500354767, ""5"": 2.2465349047706695e-06}","{""1"": 0.4569673538208008, ""2"": 0.03870086371898651, ""3"": 0.03523753955960274, ""4"": 0.4429079294204712, ""5"": 0.026186315342783928}",1,18,"{""1"": 7.796531281201169e-05, ""2"": 0.11686375737190247, ""3"": 0.6317594647407532, ""4"": 0.2512965500354767, ""5"": 2.2465349047706695e-06}","{""1"": 0.4568815231323242, ""2"": 0.03880468010902405, ""3"": 0.035285525023937225, ""4"": 0.44283154606819153, ""5"": 0.026196733117103577}"
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,4.333333333333333,"Based on the evaluation criteria, I would rate the summary a 4 out of 5 for relevance. The summary effectively captures the main points of the article, including the alleged incident of sexual harassment and assault by a male member of staff at Clarence House, the victim's emotional response, and the subsequent decision to contact palace officials. The summary also mentions the context of the alleged incident, including the time period and the victim's motivation for coming forward.

However, the summary does not provide as much detail as the original article, and some important information is missing, such as the specific actions taken by the Palace and the police, and the denial",1,13,"{""1"": 8.023939699342009e-06, ""2"": 0.0029017068445682526, ""3"": 0.1088857501745224, ""4"": 0.8836395144462585, ""5"": 0.004565025679767132}","{""1"": 0.48722997307777405, ""2"": 0.035850632935762405, ""3"": 0.03474762290716171, ""4"": 0.41674989461898804, ""5"": 0.025421906262636185}",1,13,"{""1"": 8.023939699342009e-06, ""2"": 0.0029017068445682526, ""3"": 0.1088857501745224, ""4"": 0.8836395144462585, ""5"": 0.004565025679767132}","{""1"": 0.48722997307777405, ""2"": 0.035850632935762405, ""3"": 0.03474762290716171, ""4"": 0.41674989461898804, ""5"": 0.025421906262636185}",1,13,"{""1"": 8.023939699342009e-06, ""2"": 0.0029017068445682526, ""3"": 0.1088857501745224, ""4"": 0.8836395144462585, ""5"": 0.004565025679767132}","{""1"": 0.48714789748191833, ""2"": 0.03595545515418053, ""3"": 0.034800268709659576, ""4"": 0.41666379570961, ""5"": 0.025432562455534935}"
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,4.333333333333333,"Based on the evaluation criteria, I would rate the summary a 4 out of 5 for relevance. The summary effectively captures the main points of the article, including the alleged incident of sexual harassment and assault by a male member of staff at Clarence House, and the fact that the victim, Christopher Lawler, left the job the same day and only reported the incident years later. The summary also mentions the context of the alleged cover-up of child sex abuse by a VIP paedophile ring in the 1970s and 80s, which is an important detail.

However, the summary does not mention some of the additional details from the",1,13,"{""1"": 2.750533667494892e-06, ""2"": 0.0005579643184319139, ""3"": 0.04645177349448204, ""4"": 0.9330088496208191, ""5"": 0.019978659227490425}","{""1"": 0.4232923090457916, ""2"": 0.033154819160699844, ""3"": 0.036413442343473434, ""4"": 0.4796530604362488, ""5"": 0.02748630940914154}",1,13,"{""1"": 2.750533667494892e-06, ""2"": 0.0005579643184319139, ""3"": 0.04645177349448204, ""4"": 0.9330088496208191, ""5"": 0.019978659227490425}","{""1"": 0.4232923090457916, ""2"": 0.033154819160699844, ""3"": 0.036413442343473434, ""4"": 0.4796530604362488, ""5"": 0.02748630940914154}",1,13,"{""1"": 2.750533667494892e-06, ""2"": 0.0005579643184319139, ""3"": 0.04645177349448204, ""4"": 0.9330088496208191, ""5"": 0.019978659227490425}","{""1"": 0.4232405126094818, ""2"": 0.033235978335142136, ""3"": 0.03645971789956093, ""4"": 0.47956782579421997, ""5"": 0.027496052905917168}"
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,4.333333333333333,"Based on the evaluation criteria, I would rate the summary a 4 out of 5 for relevance. The summary effectively captures the main points of the article, including the alleged incident of sexual harassment and assault by a male member of staff at Clarence House, the victim's emotional response, and the subsequent decision to contact palace officials. The summary does not include some of the additional details and quotes from the source document, such as the specific events that unfolded during the alleged incident, the response from the Palace, and the investigation by Scotland Yard. However, it still conveys the essential information and provides a clear understanding of the main points of the",1,13,"{""1"": 3.6660433124779956e-06, ""2"": 0.0015499655855819583, ""3"": 0.08331324905157089, ""4"": 0.9098070859909058, ""5"": 0.005326037760823965}","{""1"": 0.4348582923412323, ""2"": 0.03569534420967102, ""3"": 0.03740840032696724, ""4"": 0.4629042446613312, ""5"": 0.029133690521121025}",1,13,"{""1"": 3.6660433124779956e-06, ""2"": 0.0015499655855819583, ""3"": 0.08331324905157089, ""4"": 0.9098070859909058, ""5"": 0.005326037760823965}","{""1"": 0.4348582923412323, ""2"": 0.03569534420967102, ""3"": 0.03740840032696724, ""4"": 0.4629042446613312, ""5"": 0.029133690521121025}",1,13,"{""1"": 3.6660433124779956e-06, ""2"": 0.0015499655855819583, ""3"": 0.08331324905157089, ""4"": 0.9098070859909058, ""5"": 0.005326037760823965}","{""1"": 0.43479689955711365, ""2"": 0.03578702732920647, ""3"": 0.03745979815721512, ""4"": 0.4628114700317383, ""5"": 0.02914479933679104}"
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,3.6666666666666665,"Based on the evaluation criteria, I would rate the summary a 4 out of 5 in terms of relevance. The summary effectively captures the main points of the article, including the alleged incident of sexual harassment, the victim's emotional response, and the police investigation. The summary also includes the key details of the incident, such as the location, the perpetrator, and the victim's actions.

The only reason I wouldn't give it a perfect score is that the summary is a bit brief and doesn't fully capture the complexity of the story. For example, it doesn't mention the victim's background as a former police officer, the fact that",1,13,"{""1"": 5.66862809137092e-07, ""2"": 0.0001431097771273926, ""3"": 0.02813759818673134, ""4"": 0.9613674879074097, ""5"": 0.010351245291531086}","{""1"": 0.5020966529846191, ""2"": 0.028326356783509254, ""3"": 0.02499791979789734, ""4"": 0.4162527620792389, ""5"": 0.028326356783509254}",1,13,"{""1"": 5.66862809137092e-07, ""2"": 0.0001431097771273926, ""3"": 0.02813759818673134, ""4"": 0.9613674879074097, ""5"": 0.010351245291531086}","{""1"": 0.5020966529846191, ""2"": 0.028326356783509254, ""3"": 0.02499791979789734, ""4"": 0.4162527620792389, ""5"": 0.028326356783509254}",1,13,"{""1"": 5.668638323186315e-07, ""2"": 0.0001431097771273926, ""3"": 0.02813759818673134, ""4"": 0.9613674879074097, ""5"": 0.010351245291531086}","{""1"": 0.5019672513008118, ""2"": 0.028451865538954735, ""3"": 0.02506030909717083, ""4"": 0.4161756634712219, ""5"": 0.028344884514808655}"
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,4.333333333333333,"Based on the evaluation criteria, I would rate the summary a 4 out of 5 for relevance. The summary effectively captures the main points of the article, including the alleged incident of sexual harassment and assault by a male member of staff at Clarence House, the victim's emotional response, and the subsequent decision to contact palace officials. The summary does not include some of the additional details and quotes from the source document, such as the specific events that unfolded during the alleged incident, the response from the Palace, and the investigation by Scotland Yard. However, it still conveys the essential information and provides a clear understanding of the main points of the",1,13,"{""1"": 3.6660433124779956e-06, ""2"": 0.0015499655855819583, ""3"": 0.08331324905157089, ""4"": 0.9098070859909058, ""5"": 0.005326037760823965}","{""1"": 0.4348582923412323, ""2"": 0.03569534420967102, ""3"": 0.03740840032696724, ""4"": 0.4629042446613312, ""5"": 0.029133690521121025}",1,13,"{""1"": 3.6660433124779956e-06, ""2"": 0.0015499655855819583, ""3"": 0.08331324905157089, ""4"": 0.9098070859909058, ""5"": 0.005326037760823965}","{""1"": 0.4348582923412323, ""2"": 0.03569534420967102, ""3"": 0.03740840032696724, ""4"": 0.4629042446613312, ""5"": 0.029133690521121025}",1,13,"{""1"": 3.6660433124779956e-06, ""2"": 0.0015499655855819583, ""3"": 0.08331324905157089, ""4"": 0.9098070859909058, ""5"": 0.005326037760823965}","{""1"": 0.43479689955711365, ""2"": 0.03578702732920647, ""3"": 0.03745979815721512, ""4"": 0.4628114700317383, ""5"": 0.02914479933679104}"
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,4.666666666666667,"Based on the evaluation criteria, I would rate the summary a 4 out of 5 for relevance. The summary effectively captures the main points of the article, including the claim made by the former royal footman, the details of the alleged incident, and the subsequent investigation. The summary does not contain any redundant information and stays focused on the key points of the article. The only minor issue is that the summary does not mention the fact that the complaint was initially ignored and only brought to the police's attention after the investigation into historical child abuse cases began. However, this is a minor omission and does not significantly impact the overall relevance of the",1,13,"{""1"": 9.871555448626168e-07, ""2"": 0.0001272873778361827, ""3"": 0.019490789622068405, ""4"": 0.9391188621520996, ""5"": 0.041262004524469376}","{""1"": 0.38274455070495605, ""2"": 0.02772592008113861, ""3"": 0.02816253900527954, ""4"": 0.5313881635665894, ""5"": 0.02997886948287487}",1,13,"{""1"": 9.871555448626168e-07, ""2"": 0.0001272873778361827, ""3"": 0.019490789622068405, ""4"": 0.9391188621520996, ""5"": 0.041262004524469376}","{""1"": 0.38274455070495605, ""2"": 0.02772592008113861, ""3"": 0.02816253900527954, ""4"": 0.5313881635665894, ""5"": 0.02997886948287487}",1,13,"{""1"": 9.87157477538858e-07, ""2"": 0.0001272873778361827, ""3"": 0.019490789622068405, ""4"": 0.9391188621520996, ""5"": 0.041262004524469376}","{""1"": 0.3827058672904968, ""2"": 0.027790725231170654, ""3"": 0.02819882147014141, ""4"": 0.5313151478767395, ""5"": 0.029989391565322876}"
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,5.0,"Based on the evaluation criteria, I would rate the summary a 4 out of 5 for relevance. The summary effectively selects the most important information from the source document, including the main points of the alleged incident, the victim's reaction, and the subsequent events. The summary does not contain any redundant information and covers the main points of the article well. However, it does not mention the details of the alleged abuse, such as the number of people involved, the specific actions taken by the abusers, and the response of the Palace officials.",1,13,"{""1"": 1.0544849828875158e-06, ""2"": 0.0002172779495595023, ""3"": 0.03174696862697601, ""4"": 0.9572333097457886, ""5"": 0.010801360942423344}","{""1"": 0.5242095589637756, ""2"": 0.028219593688845634, ""3"": 0.023212803527712822, ""4"": 0.39569413661956787, ""5"": 0.028663989156484604}",1,13,"{""1"": 1.0544849828875158e-06, ""2"": 0.0002172779495595023, ""3"": 0.03174696862697601, ""4"": 0.9572333097457886, ""5"": 0.010801360942423344}","{""1"": 0.5242095589637756, ""2"": 0.028219593688845634, ""3"": 0.023212803527712822, ""4"": 0.39569413661956787, ""5"": 0.028663989156484604}",1,13,"{""1"": 1.0544870292505948e-06, ""2"": 0.0002172779495595023, ""3"": 0.03174696862697601, ""4"": 0.9572333097457886, ""5"": 0.010801360942423344}","{""1"": 0.5240888595581055, ""2"": 0.02834027260541916, ""3"": 0.023271355777978897, ""4"": 0.39561817049980164, ""5"": 0.02868133969604969}"
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,4.333333333333333,"Based on the evaluation criteria, I would rate the summary as follows:

Relevance: 4

The summary covers the main points of the article, including the alleged abuse by Clarence House staff, the victim's account of the incident, and the police investigation. However, it does not include some details from the source document, such as the fact that the victim was a former royal footman, the Queen Mother's residence, and the victim's background as a former police officer. Additionally, the summary does not mention the victim's complaint being ignored for months before the police were notified, which is an important detail in the source document. Overall",1,18,"{""1"": 5.225575023359852e-06, ""2"": 0.002542911097407341, ""3"": 0.1031758263707161, ""4"": 0.8913031220436096, ""5"": 0.002972964197397232}","{""1"": 0.6993160247802734, ""2"": 0.021958740428090096, ""3"": 0.014513839967548847, ""4"": 0.2379302978515625, ""5"": 0.026281172409653664}",1,18,"{""1"": 5.225575023359852e-06, ""2"": 0.002542911097407341, ""3"": 0.1031758263707161, ""4"": 0.8913031220436096, ""5"": 0.002972964197397232}","{""1"": 0.6993160247802734, ""2"": 0.021958740428090096, ""3"": 0.014513839967548847, ""4"": 0.2379302978515625, ""5"": 0.026281172409653664}",1,18,"{""1"": 5.225575023359852e-06, ""2"": 0.002542911097407341, ""3"": 0.1031758263707161, ""4"": 0.8913031220436096, ""5"": 0.002972964197397232}","{""1"": 0.6990921497344971, ""2"": 0.022101756185293198, ""3"": 0.01457971427589655, ""4"": 0.2379208207130432, ""5"": 0.0263055507093668}"
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,4.333333333333333,"Based on the evaluation criteria, I would rate the summary a 4 out of 5 for relevance. The summary effectively captures the main points of the article, including the alleged incident of sexual harassment and assault by a male member of staff at Clarence House, the victim's emotional response, and the subsequent decision to contact palace officials. The summary also mentions the context of the alleged incident, including the time period and the victim's motivation for coming forward.

However, the summary does not provide as much detail as the original article, and some important information is missing, such as the specific actions taken by the Palace and the police, and the denial",1,13,"{""1"": 8.023939699342009e-06, ""2"": 0.0029017068445682526, ""3"": 0.1088857501745224, ""4"": 0.8836395144462585, ""5"": 0.004565025679767132}","{""1"": 0.48722997307777405, ""2"": 0.035850632935762405, ""3"": 0.03474762290716171, ""4"": 0.41674989461898804, ""5"": 0.025421906262636185}",1,13,"{""1"": 8.023939699342009e-06, ""2"": 0.0029017068445682526, ""3"": 0.1088857501745224, ""4"": 0.8836395144462585, ""5"": 0.004565025679767132}","{""1"": 0.48722997307777405, ""2"": 0.035850632935762405, ""3"": 0.03474762290716171, ""4"": 0.41674989461898804, ""5"": 0.025421906262636185}",1,13,"{""1"": 8.023939699342009e-06, ""2"": 0.0029017068445682526, ""3"": 0.1088857501745224, ""4"": 0.8836395144462585, ""5"": 0.004565025679767132}","{""1"": 0.48714789748191833, ""2"": 0.03595545515418053, ""3"": 0.034800268709659576, ""4"": 0.41666379570961, ""5"": 0.025432562455534935}"
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,5.0,"Based on the evaluation criteria, I would rate the summary a 4 out of 5 for relevance. The summary effectively captures the main points of the article, including the alleged incident of sexual harassment and assault by a male member of staff at Clarence House, the victim's emotional response, and the subsequent decision to contact palace officials. The summary also mentions the context of the alleged incident, including the time period and the victim's motivation for coming forward.

However, the summary does not provide as much detail as the original article, and some important information is missing, such as the specific actions taken by the Palace and the police, and the denial",1,13,"{""1"": 8.023939699342009e-06, ""2"": 0.0029017068445682526, ""3"": 0.1088857501745224, ""4"": 0.8836395144462585, ""5"": 0.004565025679767132}","{""1"": 0.48722997307777405, ""2"": 0.035850632935762405, ""3"": 0.03474762290716171, ""4"": 0.41674989461898804, ""5"": 0.025421906262636185}",1,13,"{""1"": 8.023939699342009e-06, ""2"": 0.0029017068445682526, ""3"": 0.1088857501745224, ""4"": 0.8836395144462585, ""5"": 0.004565025679767132}","{""1"": 0.48722997307777405, ""2"": 0.035850632935762405, ""3"": 0.03474762290716171, ""4"": 0.41674989461898804, ""5"": 0.025421906262636185}",1,13,"{""1"": 8.023939699342009e-06, ""2"": 0.0029017068445682526, ""3"": 0.1088857501745224, ""4"": 0.8836395144462585, ""5"": 0.004565025679767132}","{""1"": 0.48714789748191833, ""2"": 0.03595545515418053, ""3"": 0.034800268709659576, ""4"": 0.41666379570961, ""5"": 0.025432562455534935}"
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,4.333333333333333,"Based on the evaluation criteria, I would rate the summary a 4 out of 5 for relevance. The summary accurately captures the main points of the article, including the claim made by the former royal footman, the details of the alleged incident, and the fact that the police are investigating the matter. The summary does not contain any redundant information and only includes the most important details from the source document. The only minor issue is that the summary does not mention the specific date of the alleged incident (January 1978) or the fact that the complaint was initially ignored and only reported to the police after the investigation into historical child abuse cases",1,13,"{""1"": 7.148499207687564e-06, ""2"": 0.001240354496985674, ""3"": 0.04877765104174614, ""4"": 0.8920499682426453, ""5"": 0.057924892753362656}","{""1"": 0.4223368167877197, ""2"": 0.03156513348221779, ""3"": 0.03256711736321449, ""4"": 0.4861066937446594, ""5"": 0.027424264699220657}",1,13,"{""1"": 7.148499207687564e-06, ""2"": 0.001240354496985674, ""3"": 0.04877765104174614, ""4"": 0.8920499682426453, ""5"": 0.057924892753362656}","{""1"": 0.4223368167877197, ""2"": 0.03156513348221779, ""3"": 0.03256711736321449, ""4"": 0.4861066937446594, ""5"": 0.027424264699220657}",1,13,"{""1"": 7.148499207687564e-06, ""2"": 0.001240354496985674, ""3"": 0.04877765104174614, ""4"": 0.8920499682426453, ""5"": 0.057924892753362656}","{""1"": 0.4222847819328308, ""2"": 0.0316457562148571, ""3"": 0.032612454146146774, ""4"": 0.4860217571258545, ""5"": 0.027435269206762314}"
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,4.0,"Based on the evaluation criteria, I would rate the summary a 4 out of 5 for relevance. The summary accurately captures the main points of the article, including the alleged incident of sexual harassment, the victim's emotional response, and the fact that his complaints were initially ignored. However, the summary does not mention the specific details of the incident, such as the number of people involved, the location, and the fact that the victim was threatened to keep quiet. Additionally, the summary does not mention the police investigation or the Palace's response to the allegations. Overall, the summary provides a good overview of the article, but could be improved",1,13,"{""1"": 6.581864226973266e-07, ""2"": 0.00010562108218437061, ""3"": 0.018042458221316338, ""4"": 0.9254014492034912, ""5"": 0.05644984915852547}","{""1"": 0.3486119210720062, ""2"": 0.031923238188028336, ""3"": 0.031923238188028336, ""4"": 0.5570802092552185, ""5"": 0.030461369082331657}",1,13,"{""1"": 6.581864226973266e-07, ""2"": 0.00010562108218437061, ""3"": 0.018042458221316338, ""4"": 0.9254014492034912, ""5"": 0.05644984915852547}","{""1"": 0.3486119210720062, ""2"": 0.031923238188028336, ""3"": 0.031923238188028336, ""4"": 0.5570802092552185, ""5"": 0.030461369082331657}",1,13,"{""1"": 6.581876732525416e-07, ""2"": 0.00010562108218437061, ""3"": 0.018042458221316338, ""4"": 0.9254014492034912, ""5"": 0.05644984915852547}","{""1"": 0.34858444333076477, ""2"": 0.03200399875640869, ""3"": 0.031968556344509125, ""4"": 0.556970477104187, ""5"": 0.03047250770032406}"
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,4.666666666666667,"Based on the evaluation criteria, I would rate the summary a 4 out of 5 for relevance. The summary effectively captures the main points of the article, including the alleged incident of sexual harassment and assault by a male member of staff at Clarence House, and the victim's decision to come forward after years of silence. The summary also mentions the context of the alleged abuse, including the timing and the victim's emotional response.

However, the summary does not provide as much detail as the original article, and some important information is missing, such as the specific actions taken by the Palace and the police in response to the allegations. Additionally, the",1,13,"{""1"": 8.821135452308226e-06, ""2"": 0.004292611498385668, ""3"": 0.1356421709060669, ""4"": 0.8572849035263062, ""5"": 0.0027715181931853294}","{""1"": 0.4294757843017578, ""2"": 0.0381181426346302, ""3"": 0.04057655110955238, ""4"": 0.4643740653991699, ""5"": 0.027455467730760574}",1,13,"{""1"": 8.821135452308226e-06, ""2"": 0.004292611498385668, ""3"": 0.1356421709060669, ""4"": 0.8572849035263062, ""5"": 0.0027715181931853294}","{""1"": 0.4294757843017578, ""2"": 0.0381181426346302, ""3"": 0.04057655110955238, ""4"": 0.4643740653991699, ""5"": 0.027455467730760574}",1,13,"{""1"": 8.821135452308226e-06, ""2"": 0.004292611498385668, ""3"": 0.1356421709060669, ""4"": 0.8572849035263062, ""5"": 0.0027715181931853294}","{""1"": 0.4294166564941406, ""2"": 0.03821655362844467, ""3"": 0.04063059389591217, ""4"": 0.4642711579799652, ""5"": 0.02746504172682762}"
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,4.333333333333333,"Based on the evaluation criteria, I would rate the summary a 4 out of 5 for relevance. The summary accurately captures the main points of the article, including the alleged incident of sexual harassment and the subsequent police investigation. It does not include redundant information, such as the details of the alleged abuse or the response from the Palace. However, it does not fully capture the extent of the incident, including the fact that the complainant was ignored for months before the police were notified and the involvement of a retired royal aide who denied any involvement. Overall, the summary is concise and effectively conveys the essential information from the source document.",1,13,"{""1"": 4.972995157004334e-06, ""2"": 0.0018846968887373805, ""3"": 0.08530789613723755, ""4"": 0.9029272794723511, ""5"": 0.009875104762613773}","{""1"": 0.4312494993209839, ""2"": 0.035399116575717926, ""3"": 0.03949056565761566, ""4"": 0.4662919044494629, ""5"": 0.027568858116865158}",1,13,"{""1"": 4.972995157004334e-06, ""2"": 0.0018846968887373805, ""3"": 0.08530789613723755, ""4"": 0.9029272794723511, ""5"": 0.009875104762613773}","{""1"": 0.4312494993209839, ""2"": 0.035399116575717926, ""3"": 0.03949056565761566, ""4"": 0.4662919044494629, ""5"": 0.027568858116865158}",1,13,"{""1"": 4.972995157004334e-06, ""2"": 0.0018846968887373805, ""3"": 0.08530789613723755, ""4"": 0.9029272794723511, ""5"": 0.009875104762613773}","{""1"": 0.43118542432785034, ""2"": 0.035489100962877274, ""3"": 0.03954038769006729, ""4"": 0.4662065804004669, ""5"": 0.02757854014635086}"
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,4.666666666666667,"Based on the evaluation criteria, I would rate the summary a 4 out of 5 in terms of relevance. The summary effectively captures the main points of the article, including the alleged incident of sexual harassment, the victim's reaction, and the subsequent investigation. The summary does not contain any redundant information and stays focused on the key events and details.

However, the summary could be improved by including more specific details about the incident, such as the names of the individuals involved and the exact nature of the alleged abuse. Additionally, the summary could provide more context about the investigation and the Palace's response to the allegations. Overall, the summary is",1,13,"{""1"": 6.531113854180148e-07, ""2"": 0.00021006767929065973, ""3"": 0.04261364787817001, ""4"": 0.9548454880714417, ""5"": 0.0023301311302930117}","{""1"": 0.5494648218154907, ""2"": 0.03248634189367294, ""3"": 0.021981360390782356, ""4"": 0.3660224974155426, ""5"": 0.030044956132769585}",1,13,"{""1"": 6.531113854180148e-07, ""2"": 0.00021006767929065973, ""3"": 0.04261364787817001, ""4"": 0.9548454880714417, ""5"": 0.0023301311302930117}","{""1"": 0.5494648218154907, ""2"": 0.03248634189367294, ""3"": 0.021981360390782356, ""4"": 0.3660224974155426, ""5"": 0.030044956132769585}",1,13,"{""1"": 6.531126359732298e-07, ""2"": 0.00021006767929065973, ""3"": 0.04261364787817001, ""4"": 0.9548454880714417, ""5"": 0.0023301311302930117}","{""1"": 0.5492944717407227, ""2"": 0.03263137489557266, ""3"": 0.022043874487280846, ""4"": 0.3659655451774597, ""5"": 0.030064759775996208}"
dm-test-14c813567696f4e63a39993c09d4edb454036179,3.0,"Based on the evaluation criteria, I would rate the summary a 3 out of 5 for relevance. The summary includes some important information from the source document, such as the fact that the couple is expecting a child, the theme song used in the video, and the number of views on YouTube. However, the summary also includes some redundant information, such as the fact that the couple bought a house and started building their homestead, which is not crucial to understanding the main points of the article. Additionally, the summary does not include some important details, such as the couple's reaction to finding out about the pregnancy and the fact that they",1,13,"{""1"": 4.1981955291703343e-05, ""2"": 0.06004592776298523, ""3"": 0.7430287003517151, ""4"": 0.19688300788402557, ""5"": 3.603884977110283e-07}","{""1"": 0.7686228156089783, ""2"": 0.024901123717427254, ""3"": 0.013328609988093376, ""4"": 0.17420370876789093, ""5"": 0.018943775445222855}",1,13,"{""1"": 4.1981955291703343e-05, ""2"": 0.06004592776298523, ""3"": 0.7430287003517151, ""4"": 0.19688300788402557, ""5"": 3.603884977110283e-07}","{""1"": 0.7686228156089783, ""2"": 0.024901123717427254, ""3"": 0.013328609988093376, ""4"": 0.17420370876789093, ""5"": 0.018943775445222855}",1,13,"{""1"": 4.1981955291703343e-05, ""2"": 0.06004592776298523, ""3"": 0.7430287003517151, ""4"": 0.19688300788402557, ""5"": 3.603884977110283e-07}","{""1"": 0.7683286666870117, ""2"": 0.025085672736167908, ""3"": 0.013409693725407124, ""4"": 0.17420348525047302, ""5"": 0.01897244341671467}"
